" Product Code"," Product Description","HS 1988/92 Product Code","HS 1988/92 Product Description"
"901010","901010 --  - Apparatus and equipment for automatically developing photographic (including cinematographic) film or paper in rolls or for automatically exposing developed film to rolls of photographic paper","901010","Apparatus and equip for automatically developin"
"901020","901020 -- (-1995) Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes","901020","Apparatus and equipment for photographic (incl"
"901030","901030 -- (-1995) Projection screens","901030","Projection screens"
"901041","901041 -- (1996-2006) -- Direct write-on- Wafer apparatus","901020","Apparatus and equipment for photographic (incl"
"901042","901042 -- (1996-2006) -- Step and repeat aligners","901020","Apparatus and equipment for photographic (incl"
"901049","901049 -- (1996-2006) -- Other","901020","Apparatus and equipment for photographic (incl"
"901050","901050 -- (1996-) - Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes","901020","Apparatus and equipment for photographic (incl"
"901060","901060 -- (1996-) - Projection screens","901030","Projection screens"
"901090","901090 --  - Parts and accessories","901090","Parts and accessories for apparatus and equipme"
"901110","901110 --  - Stereoscopic microscopes","901110","Stereoscopic microscopes"
"901120","901120 --  - Other microscopes, for photomicrography, cinephotomicrography or microprojection","901120","Microscopes, for photomicrography, cinephotomic"
"901180","901180 --  - Other microscopes","901180","Microscopes, optical, nes"
"901190","901190 --  - Parts and accessories","901190","Parts and accessories for optical microscopes"
"901210","901210 --  - Microscopes other than optical microscopes; diffraction apparatus","901210","Microscopes other than optical microscopes and"
"901290","901290 --  - Parts and accessories","901290","Parts and accessories for microscopes other tha"
"901310","901310 --  - Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this chapter or Section XVI","901310","Telescopic sights for fitting to arms; periscop"
"901320","901320 --  - Lasers, other than laser diodes","901320","Lasers, other than laser diodes"
"901380","901380 --  - Other devices, appliances and instruments","901380","Optical devices, appliances and instruments, ne"
"901390","901390 --  - Parts and accessories","901390","Parts and accessories of optical appliances and"
"901410","901410 --  - Direction finding compasses","901410","Direction finding compasses"
"901420","901420 --  - Instruments and appliances for aeronautical or space navigation (other than compasses)","901420","Instruments&appl for aeronautical or space navi"
"901480","901480 --  - Other instruments and appliances","901480","Navigational instruments and appliances nes"
"901490","901490 --  - Parts and accessories","901490","Parts & access for direction finding compasses"
"901510","901510 --  - Rangefinders","901510","Rangefinders"
"901520","901520 --  - Theodolites and tachymeters (tacheometers)","901520","Theodolites and tacheometers"
"901530","901530 --  - Levels","901530","Surveying levels"
"901540","901540 --  - Photogrammetrical surveying instruments and appliances","901540","Photogrammetrical surveying instruments and app"
"901580","901580 --  - Other instruments and appliances","901580","Surveying,hydrographic,oceanographic,meteorolog"
"901590","901590 --  - Parts and accessories","901590","Parts and accessories for use with the apparatu"
"901600","901600 --  Balances of a sensitivity of 5 cg or better, with or without weights","901600","Balances of a sensitivity of 5 cg or better wit"
"901710","901710 --  - Drafting tables and machines, whether or not automatic","901710","Drafting tables and machines, whether or not au"
"901720","901720 --  - Other drawing, marking-out or mathematical calculating instruments","901720","Drawing, marking-out or mathematical calculatin"
"901730","901730 --  - Micrometers, callipers and gauges","901730","Micrometers, callipers and gauges"
"901780","901780 --  - Other instruments","901780","Instruments for measuring length, for use in th"
"901790","901790 --  - Parts and accessories","901790","Parts and accessories for use with the apparatu"
"901811","901811 --  -- Electrocardiographs","901811","Electro-cardiographs"
"901812","901812 -- (1996-) -- Ultrasonic scanning apparatus","901819","Electro-diagnostic apparatus, nes"
"901813","901813 -- (1996-) -- Magnetic resonance imaging apparatus","901819","Electro-diagnostic apparatus, nes"
"901814","901814 -- (1996-) -- Scintigraphic apparatus","901819","Electro-diagnostic apparatus, nes"
"901819","901819 --  -- Other","901819","Electro-diagnostic apparatus, nes"
"901820","901820 --  - Ultraviolet or infra-red ray apparatus","901820","Ultra-violet or infra-red ray apparatus"
"901831","901831 --  -- Syringes, with or without needles","901831","Syringes, with or without needles"
"901832","901832 --  -- Tubular metal needles and needles for sutures","901832","Tubular metal needles and needles for sutures"
"901839","901839 --  -- Other","901839","Needles, catheters, cannulae and the like, nes"
"901841","901841 --  -- Dental drill engines, whether or not combined on a single base with other dental equipment","901841","Dental drill engines,whether or not combi on a"
"901849","901849 --  -- Other","901849","Instruments and appliances, used in dental scie"
"901850","901850 --  - Other ophthalmic instruments and appliances","901850","Ophthalmic instruments and appliances, nes"
"901890","901890 --  - Other instruments and appliances","901890","Instruments and appliances used in medical or v"
"901910","901910 --  - Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus","901910","Mechano-therapy appl; massage app; psychologica"
"901920","901920 --  - Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus","901920","Oxygen therapy, artificial respiration or oth t"
"902000","902000 --  Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters","902000","Breathing appliances and gas masks,exc protecti"
"902110","902110 -- (2002-) - Orthopaedic or fracture appliances","902119","Orthopaedic or fracture appliances, nes"
"902111","902111 -- (-2001) -- Artificial joints","902111","Artificial joints"
"902119","902119 -- (-2001) -- Other","902119","Orthopaedic or fracture appliances, nes"
"902121","902121 --  -- Artificial teeth","902121","Artificial teeth"
"902129","902129 --  -- Other","902129","Dental fittings, nes"
"902130","902130 -- (-2001) - Other artificial parts of the body","902130","Artificial parts of the body, nes"
"902131","902131 -- (2002-) -- Artificial joints","902111","Artificial joints"
"902139","902139 -- (2002-) -- Other","902130","Artificial parts of the body, nes"
"902140","902140 --  - Hearing aids, excluding parts and accessories","902140","Hearing aids, excluding parts and accessories"
"902150","902150 --  - Pacemakers for stimulating heart muscles, excluding parts and accessories","902150","Pacemakers for stimulating heart muscles, exclu"
"902190","902190 --  - Other","902190","Orthopedic and oth appliances,worn,carried or i"
"902211","902211 -- (-1995) For medical, surgical, dental or veterinary uses","902211","Apparatus based on the use of X-rays for medica"
"902212","902212 -- (1996-) -- Computed tomography apparatus","902211","Apparatus based on the use of X-rays for medica"
"902213","902213 -- (1996-) -- Other, for dental uses","902211","Apparatus based on the use of X-rays for medica"
"902214","902214 -- (1996-) -- Other, for medical, surgical or veterinary uses","902211","Apparatus based on the use of X-rays for medica"
"902219","902219 --  -- For other uses","902219","Apparatus based on the use of X-rays for other"
"902221","902221 --  -- For medical, surgical, dental or veterinary uses","902221","Apparatus based on the use of alpha beta or gam"
"902229","902229 --  -- For other uses","902229","Apparatus based on the use of alpha beta or gam"
"902230","902230 --  - X-ray tubes","902230","X-ray tubes"
"902290","902290 --  - Other, including parts and accessories","902290","Parts and accessories for app based on the use"
"902300","902300 --  Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses","902300","Instruments, apparatus and models, designed for"
"902410","902410 --  - Machines and appliances for testing metals","902410","Machines and appliances for testing the mechani"
"902480","902480 --  - Other machines and appliances","902480","Machines and appliances for testing the mechani"
"902490","902490 --  - Parts and accessories","902490","Parts and accessories of mach.and appl for test"
"902511","902511 --  -- Liquid-filled, for direct reading","902511","Thermometers&pyrometers,not combined with other"
"902519","902519 --  -- Other","902519","Thermometers&pyrometers,not combined with other"
"902520","902520 -- (-1995) Barometers, not combined with other instruments","902520","Barometers, not combined with other instruments"
"902580","902580 --  - Other instruments","902580","Hydrometers, pyrometers, hygrometers and psychr"
"902590","902590 --  - Parts and accessories","902590","Parts and accessories for use with the apparatu"
"902610","902610 --  - For measuring or checking the flow or level of liquids","902610","Instruments and apparatus for measure/checking"
"902620","902620 --  - For measuring or checking pressure","902620","Instruments and apparatus for measuring or chec"
"902680","902680 --  - Other instruments or apparatus","902680","Instruments & apparatus for measure/checking va"
"902690","902690 --  - Parts and accessories","902690","Parts of inst and app for measure/checking vari"
"902710","902710 --  - Gas or smoke analysis apparatus","902710","Gas or smoke analysis apparatus"
"902720","902720 --  - Chromatographs and electrophoresis instruments","902720","Chromatographs and electrophoresis instruments"
"902730","902730 --  - Spectrometers, spectrophotometers and spectrographs using optical radiation (UV, visible, IR)","902730","Spectrometers,spectrophotometers and spectrogra"
"902740","902740 -- (-2006) - Exposure meters","902740","Exposure meters"
"902750","902750 --  - Other instruments and apparatus using optical radiation (UV, visible, IR)","902750","Instruments and apparatus using optical radiati"
"902780","902780 --  - Other instruments and apparatus","902780","Instruments and apparatus for physical or chemi"
